,,,Sr #,Compliance name,Country,Sr #,Cyber,Risk Category,Risk level,Service,Rule Name#,CyberQ Rule ID,Rule from Scanner,Match,Implemented in AWAF Folder,Added in Rule Set ,Version,Rational,AWS Ref Link,Remediation Link,Compliance Appliable,CIS Control ID,CIS Control Dis,NIST Control ID,NIST  Control Dis,ISO Control ID,ISO Control Dis,CCM v3 Control ID,CCM v3 Control Dis,AWAF Control ID,AWAF Control Dis,PCI DSS v3.2.1
Control id,PCI DSS v3.2.1
Control dis,GDPR Control ID,GDPR Control dis,,Jira Refernce ,Remediation 
,,,,,,#REF!,,,,KMS,Ensure that AWS KMS keys does not have duplicate grants to adhere to AWS security best practices.,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,KMS,Ensure KMS keys are set to rotate on a regular schedule,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,KMS,Detects KMS keys that are scheduled for deletion,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,LAMBDA,Ensure each Lambda function has a valid log group attached to it,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ORGANIZATIONS,Ensure all Organization invites are accepted,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,RDS,Ensure RDS instances are encrypted with KMS Customer Master Keys(CMKs).,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,RDS,Ensure RDS SQL Servers do not allow outdated TLS certificate versions,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Route53,Ensure that AWS Route53 DNS records are not pointing to invalid/deleted EIPs.,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Route53,Ensure domains are not expiring too soon,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,Ensure S3 buckets do not allow global write delete or read ACL permissions,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,Ensure S3 bucket policies do not allow global write delete or read permissions,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,Ensure S3 buckets have bucket policy statements that deny insecure transport,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,Ensure S3 bucket policies do not allow uploads of unencrypted objects,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,Ensure S3 bucket is origin to only one distribution and allows only that distribution.,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,Ensure S3 buckets are not configured with static website hosting,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3GLACIER,Ensure that S3 Glacier Vault public access block is enabled for the account.,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,All statements in all S3 bucket policies must have a condition that requires encryption at a certain level,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SecretsManager,Ensure Secrets Manager Secrets are encrypted,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SES,Ensure that Amazon SES email messages are encrypted before delivering them to specified buckets.,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Neptune,Neptune database instances should be configured to be highly available,CQ-AWS-NEP-001,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Neptune,Neptune database instace storage should be encrypted,CQ-AWS-NEP-002,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Neptune,Neptune database instaces storage should use IAM Database Authentication,CQ-AWS-NEP-003,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Neptune,Neptune cluster parameter groups should enforce SSL connections to Neptune databases,CQ-AWS-NEP-004,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Neptune,Neptune cluster parameter groups should enforce audit logging for Neptune databases,CQ-AWS-NEP-005,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SecretsManager,AWS Secrets Manager secret was not used in the last 90 days,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SecretsManager,AWS Secrets Manager secret was not rotated in the last 90 days,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,RDS,RDS Cluster IAM authentication disabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Route53,Route53 Hosted Zone is not using SPF,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,IAM,AWS Support Access Policy Not In Use,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,S3,S3 Bucket Policy allows cross account access via AWS service,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SNS,SNS topics are not encrypted at rest using AWS KMS,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,CLoudFront,CloudFront distributions default root object is not configured,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EMR,EMR Cluster At Rest S3 Encryption Disabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SNS,SNS topic does not have an active subscription to Simple Queue Service (SQS),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EFS,Elastic File System volumes not in backup plans,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ECS,Amazon ECS task definitions should have secure networking modes and user definitions,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,IAM,Terminated user exists,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects brute force attempts on an exposed instance with lateral movement risks,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Mitre - Test 2,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,Lambda,Lambda Function exposes AWS Secret,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,IAM,AwsIamRole is inactive for more than 30 days,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,IAM,AwsUser is inactive for more than 30 days,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ElasticsearchService,Elasticsearch error logs disabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ElasticsearchService,Elasticsearch cloudwatch publishing disabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects API calls against public S3 Bucket with PII from suspicious source,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects RDP brute force attempts on an exposed unpatched Windows instance,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects API calls using an administrative user from suspicious source,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects suspicious traffic from an instance with malware,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects suspicious usage of instance profile credentials,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects active port scans against neglected exposed instance,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,AWS GuardDuty detects suspicious traffic from instance with db service or PII,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,IAM,Permissive EC2 Role Used from External IP,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,APIGateway,API access from malicious source IP was detected,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,APIGateway,API access from Tor IP address was detected,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,EC2 Role is used from non-AWS IP address range,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ECS,Outdated AMI for ECS-related instance,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ECS,Outdated AMI for EKS-related instance,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EKS,Unsupported Kubernetes installed on EKS cluster,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security Group Contains Multiple Rules for Ingress Permissions,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security group allows inbound access to Hadoop HDFS WebUI ports,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security group allows inbound access to Hadoop HDFS service ports,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to UDP port 11211 (Memcached),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 11211 (Memcached),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to UDP port 389 (LDAP),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 389 (LDAP),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 9160 (Cassandra Thrift),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 8888 (Cassandra OpsCenter Website),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 61620 (Cassandra OpsCenter Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 7199 (Cassandra Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 7000 (Cassandra Internode Communication),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 9042 (Cassandra Client),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 6379 (Redis),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to UDP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 1521 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 27017 (MongoDB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to UDP port 11211 (Memcached),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB missing outbound rules in their security groups,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 27017 (MongoDB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 1521 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to UDP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 6379 (Redis),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to UDP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 1521 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 9300 (Elasticsearch),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 27017 (MongoDB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 11211 (Memcached),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to UDP port 389 (LDAP),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 389 (LDAP),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 9300 (Elasticsearch),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 9200 (Elasticsearch),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 8888 (Cassandra OpsCenter Website),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 61620 (Cassandra OpsCenter Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 7199 (Cassandra Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 7000 (Cassandra Internode Communication),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to TCP port 9042 (Cassandra Client),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 instance allows inbound access to TCP port 6379 (Redis),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Network Load Balancer allows inbound access to UDP port 11211 (Memcached),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 389 (LDAP),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELBv2 outdated Security Policy,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 9042 (Cassandra Client),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 7199 (Cassandra Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 8888 (Cassandra OpsCenter Website),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 61620 (Cassandra OpsCenter Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 7199 (Cassandra Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 7000 (Cassandra Internode Communication),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 9160 (Cassandra Thrift),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 9042 (Cassandra Client),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 7000 (Cassandra Internode Communication),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 6379 (Redis),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to UDP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 1521 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 2483 (Oracle DB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to UDP port 11211 (Memcached),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 11211 (Memcached),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to UDP port 389 (LDAP),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 389 (LDAP),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 9300 (Elasticsearch),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 9200 (Elasticsearch),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 9160 (Cassandra Thrift),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 8888 (Cassandra OpsCenter Website),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,ELB allows inbound access to TCP port 9200 (Elasticsearch),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 61620 (Cassandra OpsCenter Monitoring),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Application Load Balancer allows inbound access to TCP port 27017 (MongoDB),,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,GuardDuty,Aws Guard Duty Should Be Enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EKS,EKS Cluster secrets are not encrypted,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 Systems Manager(SSM) non compliant - patch,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Ec2 Systems Manager(SSM) non compliant - association,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EKS,EKS Cluster without Fargate Profiles,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ElasticsearchService,Elasticsearch domain has less than three data nodes,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,EC2 Instance with secrets in UserData Attribute,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,APIGateway,API Gateway Rest API Stages should have Caching enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,APIGateway,API Gateway Rest API Stages should have cache encryption enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,APIGateway,API Gateway Rest API Stages should have tracing enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,APIGateway,API Gateway Rest API Stages should be protected by an AWS WAF Web ACL,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB instances should not be exposed to the public,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB instances should have audit logging configured,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB clusters should be configured for Multi-AZ,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB clusters should have deletion protection enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB cluster parameter groups should enforce audit logging for DocumentDB databases,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB cluster parameter groups should enforce TLS connections to DocumentDB databases,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB cluster snapshots should be encrypted,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DocumentDB,DocumentDB cluster snapshots should not be publicly shared,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DynamoDB,DynamoDB tables should have Point-in-Time Recovery (PITR) enabled',,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,DynamoDB,DynamoDB tables should have Time to Live (TTL) enabled',,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EBS,EBS Volumes should be configured to be deleted on termination,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EBS,Account-level EBS Volume encryption should be enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security groups should not allow unrestricted Server Message Blocks (SMB) access,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security groups should not allow unrestricted Redis (TCP 6379) access,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security groups should not allow unrestricted Splunkd (TCP 8089) access,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security groups should not allow unrestricted Memcached (UDP 11211) access,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security groups should not allow unrestricted Cassandra (TCP 9142) access,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EC2,Security groups should not allow unrestricted Kafka streams (TCP 9092) access,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SystemsManager,EC2 Instances managed by Systems Manager should have a successful Association status,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SystemsManager,EC2 Instances managed by Systems Manager should have the latest SSM Agent installed,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,SystemsManager,EC2 Instances managed by Systems Manager should have the latest patches installed by Patch Manager,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ECR,ECR repositories should be have a repository policy configured,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EKS,Elastic Kubernetes Service (EKS) cluster API servers should not be accessible from the internet,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EKS,Elastic Kubernetes Service (EKS) clusters should have authenticator and/or audit logging enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ElastiCache,Elasticache Redis clusters should have an AUTH token enabled,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ElastiCache,Elasticsearch Service domains should use Cognito authentication for Kibana,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Do internet facing ELBs have a secure listener,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELB,Do secure listeners enforce TLS 1.2,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELBv2,Do internet facing ELBs have a secure listener,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELBv2,Do secure listeners enforce TLS 1.2,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,ELBv2,Are invalid HTTP headers dropped,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#REF!,,,,EMR,Do clusters have a sec configuration attached,,#REF!,#REF!,N,,,,,,,,,,,,,,,,,,,,,,,
